antecedents,antecedents_description,consequents,consequents_description,support,confidence,lift
20725,LUNCH BAG RED RETROSPOT,23207,LUNCH BAG ALPHABET DESIGN,0.012791228871630882,0.4801762114537445,14.325120638804044
20725,LUNCH BAG RED RETROSPOT,23298,SPOTTY BUNTING,0.008051621745089083,0.12511091393078974,2.541696432431543
20725,LUNCH BAG RED RETROSPOT,21155,RED RETROSPOT PEG BAG,0.006681132937414344,0.10381543921916593,5.135638337870152
20725,LUNCH BAG RED RETROSPOT,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,0.006110095934216537,0.09494232475598935,2.585738710928282
20725,LUNCH BAG RED RETROSPOT,23204,CHARLOTTE BAG APPLES DESIGN,0.006681132937414344,0.10381543921916593,5.164818101153505
20725,LUNCH BAG RED RETROSPOT,23201,JUMBO BAG ALPHABET,0.005881681132937414,0.09139307897071873,2.492952646316552
20725,LUNCH BAG RED RETROSPOT,22112,CHOCOLATE HOT WATER BOTTLE,0.005025125628140704,0.07808340727595386,2.087628440025197
20725,LUNCH BAG RED RETROSPOT,21936,RED RETROSPOT PICNIC BAG,0.006909547738693468,0.10736468500443656,5.767393753980654
20725,LUNCH BAG RED RETROSPOT,22457,NATURAL SLATE HEART CHALKBOARD ,0.005139333028780265,0.07985803016858918,1.5435693425080945
20725,LUNCH BAG RED RETROSPOT,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.012962539972590224,0.5263157894736842,23.454967557592713
20725,LUNCH BAG RED RETROSPOT,22993,SET OF 4 PANTRY JELLY MOULDS,0.005653266331658292,0.0878438331854481,2.115985153705044
20725,LUNCH BAG RED RETROSPOT,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.00553905893101873,0.08606921029281278,2.458799364841333
22382,LUNCH BAG SPACEBOY DESIGN ,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.008108725445408863,0.16686251468860167,1.6688157379935993
22382,LUNCH BAG SPACEBOY DESIGN ,23199,JUMBO BAG APPLES,0.006110095934216537,0.12573443008225615,3.5005744667734016
22382,LUNCH BAG SPACEBOY DESIGN ,20725,LUNCH BAG RED RETROSPOT,0.02061443581544084,0.7074829931972788,19.15852811849109
22382,LUNCH BAG SPACEBOY DESIGN ,21213,PACK OF 72 SKULL CAKE CASES,0.0051964367291000456,0.10693301997649823,4.189286455992029
22382,LUNCH BAG SPACEBOY DESIGN ,22630,DOLLY GIRL LUNCH BOX,0.00548195523069895,0.1128084606345476,4.02342517847698
22382,LUNCH BAG SPACEBOY DESIGN ,23207,LUNCH BAG ALPHABET DESIGN,0.012163088168113293,0.5027932960893855,14.99985724210787
22382,LUNCH BAG SPACEBOY DESIGN ,23298,SPOTTY BUNTING,0.005824577432617634,0.11985898942420681,2.4350007225019836
22382,LUNCH BAG SPACEBOY DESIGN ,20723,STRAWBERRY CHARLOTTE BAG,0.008451347647327547,0.6309523809523809,22.87626934831904
22382,LUNCH BAG SPACEBOY DESIGN ,22423,REGENCY CAKESTAND 3 TIER,0.006052992233896756,0.12455934195064629,1.5426330949361513
22382,LUNCH BAG SPACEBOY DESIGN ,22662,LUNCH BAG DOLLY GIRL DESIGN,0.014333028780264961,0.3825503355704698,13.985848593966738
22382,LUNCH BAG SPACEBOY DESIGN ,85099F,JUMBO BAG STRAWBERRY,0.005025125628140704,0.10340775558166862,3.1603431339374883
22382,LUNCH BAG SPACEBOY DESIGN ,22629,SPACEBOY LUNCH BOX ,0.006681132937414344,0.13748531139835488,4.6123424774099435
22382,LUNCH BAG SPACEBOY DESIGN ,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.01022156235724075,0.4285714285714286,14.295510204081634
22382,LUNCH BAG SPACEBOY DESIGN ,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.005424851530379168,0.11163337250293771,2.2548138630581835
22382,LUNCH BAG SPACEBOY DESIGN ,20724,RED RETROSPOT CHARLOTTE BAG,0.009593421653723162,0.7874015748031497,22.204470817959347
22382,LUNCH BAG SPACEBOY DESIGN ,22386,JUMBO BAG PINK POLKADOT,0.005938784833257195,0.12220916568742655,2.3805638593083582
22382,LUNCH BAG SPACEBOY DESIGN ,20728,LUNCH BAG CARS BLUE,0.019358154408405666,0.6938775510204082,19.71723772518545
22382,LUNCH BAG SPACEBOY DESIGN ,22385,JUMBO BAG SPACEBOY DESIGN,0.006909547738693468,0.14218566392479437,5.2865293984097645
22382,LUNCH BAG SPACEBOY DESIGN ,20719,WOODLAND CHARLOTTE BAG,0.006852444038373686,0.1410105757931845,5.879469531643445
22382,LUNCH BAG SPACEBOY DESIGN ,23206,LUNCH BAG APPLE DESIGN,0.014789858382823207,0.6201117318435755,16.848361751028918
22382,LUNCH BAG SPACEBOY DESIGN ,85099B,JUMBO BAG RED RETROSPOT,0.00867976244860667,0.24376731301939059,5.454447637789701
22382,LUNCH BAG SPACEBOY DESIGN ,22356,CHARLOTTE BAG PINK POLKADOT,0.007252169940612152,0.5952380952380952,22.56235827664399
22382,LUNCH BAG SPACEBOY DESIGN ,22355,CHARLOTTE BAG SUKI DESIGN,0.0077661032434901784,0.6071428571428571,19.653023501452335
22382,LUNCH BAG SPACEBOY DESIGN ,22384,LUNCH BAG PINK POLKADOT,0.017016902695294656,0.6348314606741573,21.07638938053097
22382,LUNCH BAG SPACEBOY DESIGN ,23202,JUMBO BAG VINTAGE LEAF,0.005310644129739607,0.10928319623971797,3.0522604984847543
22382,LUNCH BAG SPACEBOY DESIGN ,23204,CHARLOTTE BAG APPLES DESIGN,0.005824577432617634,0.11985898942420681,5.962984723854289
22382,LUNCH BAG SPACEBOY DESIGN ,22726,ALARM CLOCK BAKELIKE GREEN,0.005596162631338511,0.11515863689776734,2.910040475257867
22382,LUNCH BAG SPACEBOY DESIGN ,23205,CHARLOTTE BAG VINTAGE ALPHABET ,0.005938784833257195,0.12220916568742655,6.687896592244418
22382,LUNCH BAG SPACEBOY DESIGN ,21931,JUMBO STORAGE BAG SUKI,0.00713796253997259,0.14688601645123384,3.058582544701554
22382,LUNCH BAG SPACEBOY DESIGN ,23209,LUNCH BAG DOILEY PATTERN ,0.005025125628140704,0.10340775558166862,4.829004308656483
22382,LUNCH BAG SPACEBOY DESIGN ,20727,LUNCH BAG  BLACK SKULL.,0.020157606212882595,0.6802721088435374,20.333944868906897
22382,LUNCH BAG SPACEBOY DESIGN ,20726,LUNCH BAG WOODLAND,0.017645043398812243,0.5955056179775281,21.07638938053097
22382,LUNCH BAG SPACEBOY DESIGN ,21930,JUMBO STORAGE BAG SKULLS,0.005710370031978072,0.11750881316098707,4.234185876697953
22382,LUNCH BAG SPACEBOY DESIGN ,22727,ALARM CLOCK BAKELIKE RED ,0.005710370031978072,0.11750881316098707,2.7076504422042182
22382,LUNCH BAG SPACEBOY DESIGN ,21929,JUMBO BAG PINK VINTAGE PAISLEY,0.005025125628140704,0.10340775558166862,3.1330045255124235
22382,LUNCH BAG SPACEBOY DESIGN ,47566,PARTY BUNTING,0.0077661032434901784,0.1598119858989424,2.2019099111426272
22382,LUNCH BAG SPACEBOY DESIGN ,21212,PACK OF 72 RETROSPOT CAKE CASES,0.007537688442211055,0.15511163337250292,3.218382610923307
23208,LUNCH BAG VINTAGE LEAF DESIGN,22355,CHARLOTTE BAG SUKI DESIGN,0.0051964367291000456,0.17333333333333334,5.610745532963647
23208,LUNCH BAG VINTAGE LEAF DESIGN,20724,RED RETROSPOT CHARLOTTE BAG,0.006395614435815441,0.21333333333333335,6.015931293612453
23208,LUNCH BAG VINTAGE LEAF DESIGN,23204,CHARLOTTE BAG APPLES DESIGN,0.006738236637734125,0.22476190476190477,11.181904761904763
23208,LUNCH BAG VINTAGE LEAF DESIGN,20725,LUNCH BAG RED RETROSPOT,0.012962539972590224,0.703125,23.454967557592717
23208,LUNCH BAG VINTAGE LEAF DESIGN,22384,LUNCH BAG PINK POLKADOT,0.008908177249885792,0.5280898876404494,14.654393305439331
23208,LUNCH BAG VINTAGE LEAF DESIGN,20727,LUNCH BAG  BLACK SKULL.,0.012220191868433074,0.6602564102564102,24.107929515418498
23208,LUNCH BAG VINTAGE LEAF DESIGN,23207,LUNCH BAG ALPHABET DESIGN,0.011477843764275925,0.5168539325842696,16.358591497901845
23208,LUNCH BAG VINTAGE LEAF DESIGN,20723,STRAWBERRY CHARLOTTE BAG,0.00548195523069895,0.18285714285714288,6.62980183377699
23208,LUNCH BAG VINTAGE LEAF DESIGN,23205,CHARLOTTE BAG VINTAGE ALPHABET ,0.006052992233896756,0.2019047619047619,11.049238095238096
23208,LUNCH BAG VINTAGE LEAF DESIGN,23199,JUMBO BAG APPLES,0.007594792142530836,0.3423076923076923,14.003306379155436
23208,LUNCH BAG VINTAGE LEAF DESIGN,22382,LUNCH BAG SPACEBOY DESIGN ,0.01022156235724075,0.6,14.295510204081634
23208,LUNCH BAG VINTAGE LEAF DESIGN,23202,JUMBO BAG VINTAGE LEAF,0.008165829145728644,0.2723809523809524,7.607552213868003
23208,LUNCH BAG VINTAGE LEAF DESIGN,23298,SPOTTY BUNTING,0.0051964367291000456,0.17333333333333334,3.521361175560712
23208,LUNCH BAG VINTAGE LEAF DESIGN,23201,JUMBO BAG ALPHABET,0.005310644129739607,0.17714285714285713,4.831971517578994
23208,LUNCH BAG VINTAGE LEAF DESIGN,23206,LUNCH BAG APPLE DESIGN,0.014846962083142987,0.7142857142857143,24.107929515418498
23208,LUNCH BAG VINTAGE LEAF DESIGN,23209,LUNCH BAG DOILEY PATTERN ,0.006395614435815441,0.21333333333333335,9.962382222222223
23208,LUNCH BAG VINTAGE LEAF DESIGN,22356,CHARLOTTE BAG PINK POLKADOT,0.0051964367291000456,0.17333333333333334,6.57015873015873
23208,LUNCH BAG VINTAGE LEAF DESIGN,22662,LUNCH BAG DOLLY GIRL DESIGN,0.005596162631338511,0.18666666666666668,6.824439805149618
23208,LUNCH BAG VINTAGE LEAF DESIGN,20728,LUNCH BAG CARS BLUE,0.010164458656920968,0.6025641025641025,14.207266313932982
23208,LUNCH BAG VINTAGE LEAF DESIGN,85099B,JUMBO BAG RED RETROSPOT,0.007366377341251713,0.24571428571428572,2.83835657745948
23208,LUNCH BAG VINTAGE LEAF DESIGN,47566,PARTY BUNTING,0.005710370031978072,0.1904761904761905,2.624405230227418
23208,LUNCH BAG VINTAGE LEAF DESIGN,20726,LUNCH BAG WOODLAND,0.008851073549566012,0.5195530726256983,14.231974603174605
20726,LUNCH BAG WOODLAND,22356,CHARLOTTE BAG PINK POLKADOT,0.005824577432617634,0.15292353823088456,5.796530306275434
20726,LUNCH BAG WOODLAND,20725,LUNCH BAG RED RETROSPOT,0.01821608040201005,0.7074829931972788,20.18003324099723
20726,LUNCH BAG WOODLAND,23208,LUNCH BAG VINTAGE LEAF DESIGN,0.008851073549566012,0.4266666666666667,14.231974603174605
20726,LUNCH BAG WOODLAND,20723,STRAWBERRY CHARLOTTE BAG,0.007023755139333029,0.18440779610194905,6.686023447903379
20726,LUNCH BAG WOODLAND,20719,WOODLAND CHARLOTTE BAG,0.007366377341251713,0.1934032983508246,8.063996573142001
20726,LUNCH BAG WOODLAND,85099B,JUMBO BAG RED RETROSPOT,0.008165829145728644,0.21439280359820093,2.4765480056805376
20726,LUNCH BAG WOODLAND,20724,RED RETROSPOT CHARLOTTE BAG,0.00713796253997259,0.18740629685157423,5.28479721491911
20726,LUNCH BAG WOODLAND,22384,LUNCH BAG PINK POLKADOT,0.01427592507994518,0.625,20.333944868906897
20726,LUNCH BAG WOODLAND,21931,JUMBO STORAGE BAG SUKI,0.006738236637734125,0.17691154422788605,3.683799004183996
20726,LUNCH BAG WOODLAND,21212,PACK OF 72 RETROSPOT CAKE CASES,0.005139333028780265,0.13493253373313344,2.799690202292219
20726,LUNCH BAG WOODLAND,47566,PARTY BUNTING,0.005139333028780265,0.13493253373313344,1.8591176480996323
20726,LUNCH BAG WOODLAND,20712,JUMBO BAG WOODLAND ANIMALS,0.005767473732297853,0.15142428785607195,5.3570548059303675
20726,LUNCH BAG WOODLAND,23199,JUMBO BAG APPLES,0.005310644129739607,0.1394302848575712,3.8818809990871013
20726,LUNCH BAG WOODLAND,23207,LUNCH BAG ALPHABET DESIGN,0.009136592051164915,0.4355555555555556,12.993950406965741
20726,LUNCH BAG WOODLAND,22355,CHARLOTTE BAG SUKI DESIGN,0.006852444038373686,0.17991004497751123,5.8236316222665
20726,LUNCH BAG WOODLAND,20728,LUNCH BAG CARS BLUE,0.01735952489721334,0.6938775510204082,21.07638938053097
20726,LUNCH BAG WOODLAND,23206,LUNCH BAG APPLE DESIGN,0.012848332571950663,0.6193548387096774,14.423061084420043
20726,LUNCH BAG WOODLAND,22662,LUNCH BAG DOLLY GIRL DESIGN,0.009936043855641846,0.392,14.331323590814197
20726,LUNCH BAG WOODLAND,22382,LUNCH BAG SPACEBOY DESIGN ,0.017645043398812243,0.6724137931034483,21.07638938053097
20726,LUNCH BAG WOODLAND,22386,JUMBO BAG PINK POLKADOT,0.005938784833257195,0.15592203898050974,3.0372711308416984
20726,LUNCH BAG WOODLAND,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005767473732297853,0.15142428785607195,1.5144158360568432
20726,LUNCH BAG WOODLAND,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.005596162631338511,0.1469265367316342,2.9676787903626045
20726,LUNCH BAG WOODLAND,20727,LUNCH BAG  BLACK SKULL.,0.01650296939241663,0.6802721088435374,19.843626062322947
22659,LUNCH BOX I LOVE LONDON,22616,PACK OF 12 LONDON TISSUES ,0.00553905893101873,0.20726495726495728,10.86713751983213
22659,LUNCH BOX I LOVE LONDON,22629,SPACEBOY LUNCH BOX ,0.007366377341251713,0.27564102564102566,9.247175557520386
22659,LUNCH BOX I LOVE LONDON,22630,DOLLY GIRL LUNCH BOX,0.006966651439013248,0.2606837606837607,9.297543823002071
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,0.00553905893101873,0.3911290322580645,21.607102879820903
22413,METAL SIGN TAKE IT OR LEAVE IT ,21166,COOK WITH WINE METAL SIGN ,0.006052992233896756,0.3680555555555555,11.655314446453685
22413,METAL SIGN TAKE IT OR LEAVE IT ,21175,GIN + TONIC DIET METAL SIGN,0.006738236637734125,0.40972222222222215,12.244122108456576
22413,METAL SIGN TAKE IT OR LEAVE IT ,85152,HAND OVER THE CHOCOLATE   SIGN ,0.005767473732297853,0.3506944444444444,11.268552497451578
22413,METAL SIGN TAKE IT OR LEAVE IT ,21181,PLEASE ONE PERSON METAL SIGN,0.00548195523069895,0.3333333333333333,8.952965235173824
22627,MINT KITCHEN SCALES,22624,IVORY KITCHEN SCALES,0.00633851073549566,0.5045454545454545,18.484518828451883
22562,MONSTERS STENCIL CRAFT,22563,HAPPY STENCIL CRAFT,0.006395614435815441,0.7088607594936709,55.41772151898734
22456,NATURAL SLATE CHALKBOARD LARGE ,22457,NATURAL SLATE HEART CHALKBOARD ,0.006110095934216537,0.322289156626506,6.229500784595334
22457,NATURAL SLATE HEART CHALKBOARD ,22488,NATURAL SLATE RECTANGLE CHALKBOARD,0.005824577432617634,0.11258278145695363,6.63821437331371
22457,NATURAL SLATE HEART CHALKBOARD ,22456,NATURAL SLATE CHALKBOARD LARGE ,0.006110095934216537,0.11810154525386313,6.229500784595334
22457,NATURAL SLATE HEART CHALKBOARD ,22178,VICTORIAN GLASS HANGING T-LIGHT,0.0053677478300593875,0.10375275938189844,2.4420945192147925
22457,NATURAL SLATE HEART CHALKBOARD ,22470,HEART OF WICKER LARGE,0.006509821836455002,0.12582781456953643,2.9898191163388357
22457,NATURAL SLATE HEART CHALKBOARD ,22469,HEART OF WICKER SMALL,0.007594792142530836,0.1467991169977925,2.9616890977711314
22457,NATURAL SLATE HEART CHALKBOARD ,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.01256281407035176,0.24282560706401768,2.428533427130256
22457,NATURAL SLATE HEART CHALKBOARD ,82482,WOODEN PICTURE FRAME WHITE FINISH,0.00553905893101873,0.10706401766004416,2.1826601597935893
22457,NATURAL SLATE HEART CHALKBOARD ,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,0.005710370031978072,0.11037527593818984,1.976372016594663
22457,NATURAL SLATE HEART CHALKBOARD ,85099B,JUMBO BAG RED RETROSPOT,0.006566925536774783,0.12693156732891833,1.4662438041319379
22457,NATURAL SLATE HEART CHALKBOARD ,22666,RECIPE BOX PANTRY YELLOW DESIGN,0.005139333028780265,0.09933774834437085,2.325671990650565
22457,NATURAL SLATE HEART CHALKBOARD ,22423,REGENCY CAKESTAND 3 TIER,0.005596162631338511,0.10816777041942605,1.3396280025353529
22457,NATURAL SLATE HEART CHALKBOARD ,84879,ASSORTED COLOUR BIRD ORNAMENT,0.005881681132937414,0.11368653421633554,1.6660071859384669
22457,NATURAL SLATE HEART CHALKBOARD ,47566,PARTY BUNTING,0.006452718136135222,0.12472406181015452,1.7184640207863304
22457,NATURAL SLATE HEART CHALKBOARD ,20725,LUNCH BAG RED RETROSPOT,0.005139333028780265,0.09933774834437085,1.5435693425080945
22488,NATURAL SLATE RECTANGLE CHALKBOARD,22457,NATURAL SLATE HEART CHALKBOARD ,0.005824577432617634,0.3434343434343434,6.638214373313711
82600,NO SINGING METAL SIGN,21181,PLEASE ONE PERSON METAL SIGN,0.006852444038373686,0.29850746268656714,8.01758080761835
82600,NO SINGING METAL SIGN,21175,GIN + TONIC DIET METAL SIGN,0.007537688442211055,0.3283582089552239,9.812643268300137
82600,NO SINGING METAL SIGN,21166,COOK WITH WINE METAL SIGN ,0.006509821836455002,0.2835820895522388,8.980270438044856
82600,NO SINGING METAL SIGN,85152,HAND OVER THE CHOCOLATE   SIGN ,0.006509821836455002,0.2835820895522388,9.112090921539092
22616,PACK OF 12 LONDON TISSUES ,22659,LUNCH BOX I LOVE LONDON,0.00553905893101873,0.2904191616766467,10.86713751983213
22907,PACK OF 20 NAPKINS PANTRY DESIGN,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,0.0061671996345363175,0.2553191489361702,4.571726928599399
21975,PACK OF 60 DINOSAUR CAKE CASES,21212,PACK OF 72 RETROSPOT CAKE CASES,0.01107811786203746,0.5930232558139534,16.251992575608693
21975,PACK OF 60 DINOSAUR CAKE CASES,84991,60 TEATIME FAIRY CAKE CASES,0.009821836455002285,0.5257731958762887,16.441678939617084
21975,PACK OF 60 DINOSAUR CAKE CASES,21213,PACK OF 72 SKULL CAKE CASES,0.007880310644129739,0.323943661971831,12.691054605035132
21975,PACK OF 60 DINOSAUR CAKE CASES,22417,PACK OF 60 SPACEBOY CAKE CASES,0.007423481041571494,0.3051643192488263,16.00011245115403
21975,PACK OF 60 DINOSAUR CAKE CASES,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.008622658748286889,0.4587628865979381,14.812187565338048
21975,PACK OF 60 DINOSAUR CAKE CASES,22951,60 CAKE CASES DOLLY GIRL DESIGN,0.005881681132937414,0.24178403755868547,15.23065491268957
21975,PACK OF 60 DINOSAUR CAKE CASES,84992,72 SWEETHEART FAIRY CAKE CASES,0.008051621745089083,0.3309859154929578,14.068508136195819
21976,PACK OF 60 MUSHROOM CAKE CASES,21212,PACK OF 72 RETROSPOT CAKE CASES,0.005938784833257195,0.5,10.374407582938389
21976,PACK OF 60 MUSHROOM CAKE CASES,84991,60 TEATIME FAIRY CAKE CASES,0.005025125628140704,0.4230769230769231,13.230219780219779
21977,PACK OF 60 PINK PAISLEY CAKE CASES,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.005938784833257195,0.1774744027303754,8.072549975621646
21977,PACK OF 60 PINK PAISLEY CAKE CASES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.005310644129739607,0.15870307167235492,1.5872119880789717
21977,PACK OF 60 PINK PAISLEY CAKE CASES,21213,PACK OF 72 SKULL CAKE CASES,0.00633851073549566,0.189419795221843,7.420848890212336
21977,PACK OF 60 PINK PAISLEY CAKE CASES,21975,PACK OF 60 DINOSAUR CAKE CASES,0.008622658748286889,0.3603238866396761,14.812187565338048
21977,PACK OF 60 PINK PAISLEY CAKE CASES,22423,REGENCY CAKESTAND 3 TIER,0.005082229328460484,0.15187713310580203,1.8809564037827478
21977,PACK OF 60 PINK PAISLEY CAKE CASES,22993,SET OF 4 PANTRY JELLY MOULDS,0.005025125628140704,0.1501706484641638,3.617315537695236
21977,PACK OF 60 PINK PAISLEY CAKE CASES,22951,60 CAKE CASES DOLLY GIRL DESIGN,0.006738236637734125,0.20136518771331055,12.684558155523362
21977,PACK OF 60 PINK PAISLEY CAKE CASES,84991,60 TEATIME FAIRY CAKE CASES,0.011649154865235267,0.4574898785425101,14.306362058993637
21977,PACK OF 60 PINK PAISLEY CAKE CASES,22961,JAM MAKING SET PRINTED,0.005139333028780265,0.15358361774744025,3.9263595824717865
21977,PACK OF 60 PINK PAISLEY CAKE CASES,85099B,JUMBO BAG RED RETROSPOT,0.005938784833257195,0.1774744027303754,2.0500869001413813
21977,PACK OF 60 PINK PAISLEY CAKE CASES,84992,72 SWEETHEART FAIRY CAKE CASES,0.007823206943809958,0.23378839590443684,9.937141721064316
21977,PACK OF 60 PINK PAISLEY CAKE CASES,21212,PACK OF 72 RETROSPOT CAKE CASES,0.014104613978985839,0.5894039735099338,13.709651314169099
21977,PACK OF 60 PINK PAISLEY CAKE CASES,22417,PACK OF 60 SPACEBOY CAKE CASES,0.006110095934216537,0.18259385665529007,9.573603645950417
22417,PACK OF 60 SPACEBOY CAKE CASES,21975,PACK OF 60 DINOSAUR CAKE CASES,0.007423481041571494,0.3892215568862275,16.000112451154028
22417,PACK OF 60 SPACEBOY CAKE CASES,21212,PACK OF 72 RETROSPOT CAKE CASES,0.009022384650525354,0.6423357664233578,17.883488836280925
22417,PACK OF 60 SPACEBOY CAKE CASES,22951,60 CAKE CASES DOLLY GIRL DESIGN,0.006795340338053906,0.3562874251497006,22.44354456554517
22417,PACK OF 60 SPACEBOY CAKE CASES,84992,72 SWEETHEART FAIRY CAKE CASES,0.00548195523069895,0.2874251497005988,12.216964129992443
22417,PACK OF 60 SPACEBOY CAKE CASES,21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.006110095934216537,0.3203592814371257,9.573603645950419
22417,PACK OF 60 SPACEBOY CAKE CASES,21213,PACK OF 72 SKULL CAKE CASES,0.00708085883965281,0.3712574850299401,14.544655655132686
22417,PACK OF 60 SPACEBOY CAKE CASES,84991,60 TEATIME FAIRY CAKE CASES,0.007823206943809958,0.5569620253164558,17.883488836280925
21212,PACK OF 72 RETROSPOT CAKE CASES,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.007708999543170398,0.1599526066350711,4.56947805447531
21212,PACK OF 72 RETROSPOT CAKE CASES,22355,CHARLOTTE BAG SUKI DESIGN,0.00713796253997259,0.6984126984126984,22.607399583370007
21212,PACK OF 72 RETROSPOT CAKE CASES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.006624029237094564,0.13744075829383887,1.3745645683847552
21212,PACK OF 72 RETROSPOT CAKE CASES,20726,LUNCH BAG WOODLAND,0.005139333028780265,0.1066350710900474,2.799690202292219
21212,PACK OF 72 RETROSPOT CAKE CASES,22966,GINGERBREAD MAN COOKIE CUTTER,0.005139333028780265,0.1066350710900474,4.17761379178727
21212,PACK OF 72 RETROSPOT CAKE CASES,22382,LUNCH BAG SPACEBOY DESIGN ,0.007537688442211055,0.15639810426540285,3.2183826109233076
21212,PACK OF 72 RETROSPOT CAKE CASES,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,0.006738236637734125,0.13981042654028436,6.35937711577522
21212,PACK OF 72 RETROSPOT CAKE CASES,22726,ALARM CLOCK BAKELIKE GREEN,0.005881681132937414,0.12203791469194313,3.083878733167833
21212,PACK OF 72 RETROSPOT CAKE CASES,22727,ALARM CLOCK BAKELIKE RED ,0.0061671996345363175,0.12796208530805686,2.948515839361437
21212,PACK OF 72 RETROSPOT CAKE CASES,22558,CLOTHES PEGS RETROSPOT PACK 24 ,0.005139333028780265,0.1066350710900474,3.605006496001757
21212,PACK OF 72 RETROSPOT CAKE CASES,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,0.005310644129739607,0.11018957345971564,4.1231619880908985
21212,PACK OF 72 RETROSPOT CAKE CASES,22993,SET OF 4 PANTRY JELLY MOULDS,0.006738236637734125,0.13981042654028436,3.3677581699772485
21212,PACK OF 72 RETROSPOT CAKE CASES,20723,STRAWBERRY CHARLOTTE BAG,0.007195066240292371,0.704,25.524737060041407
21212,PACK OF 72 RETROSPOT CAKE CASES,84692,BOX OF 24 COCKTAIL PARASOLS,0.005596162631338511,0.11611374407582939,5.480819100420281
21212,PACK OF 72 RETROSPOT CAKE CASES,84992,72 SWEETHEART FAIRY CAKE CASES,0.009821836455002285,0.372093023255814,15.815759765184017
